nucleus  rho21  rho31  rho41  rho32  rho42 rho43
_U214	0.011187 0.000204  0.000000  0.036782  0.000000 0.000087
_U216	0.011190 0.000139  0.000063  0.033485  0.000465 0.121237
_U218	0.003332 0.000903  0.000582  0.019493  0.000368 0.039957
_U220	0.007772 0.000060  0.000001  0.030043  0.000007 0.000206
_U222	0.007843 0.000000  0.000078  0.000005  0.023423 0.003779
_U224	0.009374 0.000001  0.000017  0.000039  0.051013 0.069756
_U226	0.075818 0.003500  0.000156  1.041003  0.343125 0.522319
_U228	0.206222 0.003819  0.003100  0.613225  0.117075 5.711057
_U230	0.218074 0.008028  0.004623  0.575339  0.007950 1.302117
_U232	0.205166 0.026178  0.002191  0.257986  0.282029 0.042131
_U234	0.176854 0.056067  0.000156  0.049427  0.463293 0.062652
_U236	0.197930 0.038895  0.001311  0.041876  0.525539 0.026800
_U238	0.232730 0.022542  0.002387  0.036399  0.547547 0.004300
_U240	0.254900 0.021677  0.003159  0.015190  0.565457 0.005286
_U242	0.009822 0.289914  0.011307  0.020271  0.000112 0.021785
_U244	0.315298 0.000329  0.001354  0.027427  0.581605 0.079425
_U246	0.312021 0.003760  0.002716  0.036422  0.607888 0.102040
_U248	0.303573 0.005467  0.006723  0.040382  0.647405 0.074106
_U250	0.268064 0.009376  0.015148  0.032793  0.677915 0.028303
_U252	0.195863 0.020379  0.027393  0.075473  0.717477 0.027461
_U254	0.056680 0.111823  0.031059  0.179858  0.424465 0.528072
_U256	0.000763 0.152939  0.008187  0.001318  0.066349 0.660946
_U258	0.031964 0.080937  0.000117  0.001021  0.000000 0.080250
_U260	0.039449 0.028528  0.000012  0.001153  0.002021 0.003021
_U262	0.035995 0.008652  0.001543  0.017150  0.145190 0.002796
_U264	0.030822 0.000622  0.001570  0.015930  0.084891 0.030022
_U266	0.018766 0.000155  0.000518  0.005551  0.058740 0.018357
_U268	0.010148 0.000191  0.000073  0.003917  0.038523 0.007363
_U270	0.007193 0.000214  0.000141  0.005969  0.023779 0.006044
_U272	0.005220 0.000001  0.000392  0.018202  0.003187 0.001015
_U274	0.005041 0.000129  0.000411  0.017646  0.002421 0.007914
_U276	0.004423 0.001831  0.000084  0.010521  0.002618 0.024543
_U278	0.006267 0.000164  0.000397  0.021357  0.001858 0.003089
_U280	0.006232 0.000633  0.000476  0.010602  0.017446 0.002604
_U282	0.005968 0.000789  0.000687  0.009953  0.021816 0.001379
_U284	0.007280 0.000195  0.001346  0.041930  0.000074 0.010838
_U286	0.012941 0.001116  0.000702  0.063800  0.002197 0.029273
_U288	0.029502 0.002764  0.000138  0.112567  0.001893 0.257646
_U290	0.075315 0.004960  0.000433  0.230249  0.001450 0.407505
_U292	0.157168 0.006816  0.000511  0.359980  0.003071 0.483262
_U294	0.223391 0.003211  0.000158  0.425238  0.064597 0.445823
_U296	0.255484 0.000029  0.000106  0.336487  0.262092 0.184762
_U298	0.263756 0.001222  0.000717  0.189034  0.493049 0.017235
_U300	0.265546 0.002348  0.001945  0.096632  0.620747 0.001724
_U302	0.270679 0.000115  0.002933  0.060166  0.693975 0.003390
_U304	0.252549 0.020983  0.003369  0.058711  0.685473 0.030458
_U306	0.158487 0.117258  0.002792  0.039583  0.393531 0.237224
_U308	0.109000 0.170107  0.001547  0.035537  0.192790 0.309696
_U310	0.084378 0.199943  0.001300  0.043090  0.153186 0.390621
_U312	0.065939 0.222337  0.007415  0.054149  0.305154 0.590494
_U314	0.048290 0.235108  0.016080  0.064199  0.302720 0.537565
_U316	0.030504 0.228066  0.026705  0.074159  0.251016 0.534992
_U318	0.014263 0.205576  0.037616  0.074941  0.201906 0.610012
_U320	0.003890 0.190022  0.037546  0.056837  0.164845 0.727931
_U322	0.006326 0.178938  0.027773  0.038960  0.058083 1.135380
_U324	0.006894 0.181955  0.007248  0.009609  0.067390 0.509788
_U326	0.064500 0.102257  0.002334  0.000601  0.000337 0.380294
_U328	0.095859 0.033360  0.000599  0.000064  0.088203 0.226304
_U330	0.078635 0.013936  0.000002  0.001472  0.195634 0.061070
_U332	0.059996 0.005797  0.000234  0.010981  0.165466 0.002769
_U334	0.045135 0.002185  0.000223  0.018977  0.115305 0.004640
_U336	0.032036 0.000784  0.000057  0.023372  0.076775 0.015398
_U338	0.021170 0.000244  0.000000  0.028320  0.046430 0.021274
_U340	0.013699 0.000047  0.000018  0.031473  0.022137 0.021351
_U342	0.009434 0.000005  0.000073  0.029140  0.008776 0.015851
_U344	0.007235 0.000000  0.000160  0.024900  0.003832 0.010800
_U346	0.005062 0.000038  0.000240  0.022733  0.000021 0.001799
_U348	0.003812 0.000030  0.000394  0.021269  0.000112 0.001282
_U350	0.002487 0.000421  0.000248  0.005741  0.020212 0.002794
