band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,93.346000,,,
band1,level,4,1,300.835000,,,
band1,level,6,1,609.592000,,,
band1,transition,,,,2_1,0_1,275.360783
band1,transition,,,,4_1,2_1,405.237623
band1,transition,,,,6_1,4_1,467.789782
band2,level,0,2,944.011000,,,
band2,level,2,2,1007.457000,,,
band2,level,4,2,1140.653000,,,
band2,level,6,2,1329.620000,,,
band2,transition,,,,2_2,0_2,570.943020
band2,transition,,,,4_2,2_2,870.830776
band2,transition,,,,6_2,4_2,1056.102380
band3,level,2,3,1058.294000,,,
band3,level,3,1,1179.319000,,,
band3,level,4,3,1295.268000,,,
band3,level,5,1,1461.393000,,,
band3,level,6,3,1587.527000,,,
band3,transition,,,,3_1,2_3,471.100228
band3,transition,,,,4_3,2_3,188.131561
band3,transition,,,,5_1,4_3,278.762827
band3,transition,,,,6_3,4_3,404.988053
band3,transition,,,,4_3,3_1,387.874230
band3,transition,,,,6_3,5_1,268.815285
band3,transition,,,,5_1,3_1,301.766914
interband,transition,,,,2_3,0_1,5.033565
interband,transition,,,,2_3,2_1,9.029972
interband,transition,,,,2_3,0_2,12.888883
interband,transition,,,,0_2,2_1,37.936189
