band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1125.742000,,,
band1,level,4,1,2544.206000,,,
band1,level,6,1,4149.320000,,,
band1,transition,,,,2_1,0_1,24.297124
band1,transition,,,,4_1,2_1,46.392340
band1,transition,,,,6_1,4_1,67.007516
band2,level,0,2,1927.761000,,,
band2,level,2,3,2947.065000,,,
band2,level,4,3,4262.926000,,,
band2,level,6,3,5771.279000,,,
band2,transition,,,,2_3,0_2,32.506457
band2,transition,,,,4_3,2_3,58.161834
band2,transition,,,,6_3,4_3,88.060398
band3,level,2,2,2168.622000,,,
band3,level,3,1,3379.387000,,,
band3,level,4,2,3399.641000,,,
band3,level,5,1,4852.562000,,,
band3,level,6,2,4930.387000,,,
band3,transition,,,,3_1,2_2,44.218727
band3,transition,,,,4_2,2_2,36.548618
band3,transition,,,,5_1,4_2,17.190365
band3,transition,,,,6_2,4_2,57.347395
band3,transition,,,,4_2,3_1,4.977069
band3,transition,,,,6_2,5_1,2.413283
band3,transition,,,,5_1,3_1,47.019414
interband,transition,,,,2_2,0_1,0.003530
interband,transition,,,,2_2,2_1,28.243261
interband,transition,,,,2_2,0_2,5.102120
interband,transition,,,,0_2,2_1,29.981915
