band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1226.018000,,,
band1,level,4,1,2351.839000,,,
band1,level,6,1,3486.434000,,,
band1,transition,,,,2_1,0_1,14.991908
band1,transition,,,,4_1,2_1,38.198301
band1,transition,,,,6_1,4_1,66.932603
band2,level,0,2,1643.709000,,,
band2,level,2,3,2688.867000,,,
band2,level,4,3,3876.113000,,,
band2,level,6,4,5120.846000,,,
band2,transition,,,,2_3,0_2,22.312292
band2,transition,,,,4_3,2_3,42.661848
band2,transition,,,,6_4,4_3,64.437719
band3,level,2,2,2165.728000,,,
band3,level,3,1,3028.241000,,,
band3,level,4,2,3173.648000,,,
band3,level,5,1,4095.465000,,,
band3,level,6,2,4264.204000,,,
band3,transition,,,,3_1,2_2,45.322614
band3,transition,,,,4_2,2_2,40.031341
band3,transition,,,,5_1,4_2,19.364645
band3,transition,,,,6_2,4_2,69.960143
band3,transition,,,,4_2,3_1,0.467435
band3,transition,,,,6_2,5_1,1.576261
band3,transition,,,,5_1,3_1,48.922960
interband,transition,,,,2_2,0_1,0.893806
interband,transition,,,,2_2,2_1,39.215799
interband,transition,,,,2_2,0_2,4.695393
interband,transition,,,,0_2,2_1,57.450295
