band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,67.150000,,,
band1,level,4,1,223.776000,,,
band1,level,6,1,468.652000,,,
band1,transition,,,,2_1,0_1,417.320979
band1,transition,,,,4_1,2_1,598.425020
band1,transition,,,,6_1,4_1,663.434168
band2,level,0,2,1374.548000,,,
band2,level,2,3,1443.308000,,,
band2,level,4,3,1602.994000,,,
band2,level,6,3,1852.464000,,,
band2,transition,,,,2_3,0_2,468.948399
band2,transition,,,,4_3,2_3,670.330297
band2,transition,,,,6_3,4_3,735.217433
band3,level,2,2,1374.475000,,,
band3,level,3,1,1443.954000,,,
band3,level,4,2,1534.678000,,,
band3,level,5,1,1650.585000,,,
band3,level,6,2,1781.543000,,,
band3,transition,,,,3_1,2_2,814.397537
band3,transition,,,,4_2,2_2,276.651860
band3,transition,,,,5_1,4_2,424.773469
band3,transition,,,,6_2,4_2,557.611506
band3,transition,,,,4_2,3_1,612.552736
band3,transition,,,,6_2,5_1,321.981883
band3,transition,,,,5_1,3_1,442.701175
interband,transition,,,,2_2,0_1,3.886708
interband,transition,,,,2_2,2_1,6.332537
interband,transition,,,,0_2,2_2,12.385239
interband,transition,,,,0_2,2_1,26.677169
