band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,872.626000,,,
band1,level,4,1,1948.733000,,,
band1,level,6,1,3215.030000,,,
band1,transition,,,,2_1,0_1,20.291095
band1,transition,,,,4_1,2_1,39.475055
band1,transition,,,,6_1,4_1,56.079534
band2,level,0,2,1964.225000,,,
band2,level,2,3,3060.301000,,,
band2,level,4,3,4191.554000,,,
band2,level,6,3,5433.654000,,,
band2,transition,,,,2_3,0_2,25.125110
band2,transition,,,,4_3,2_3,45.850814
band2,transition,,,,6_3,4_3,69.253454
band3,level,2,2,1984.191000,,,
band3,level,3,1,2959.554000,,,
band3,level,4,2,3207.986000,,,
band3,level,5,1,4231.979000,,,
band3,level,6,2,4550.710000,,,
band3,transition,,,,3_1,2_2,42.181077
band3,transition,,,,4_2,2_2,24.428368
band3,transition,,,,5_1,4_2,21.435826
band3,transition,,,,6_2,4_2,45.787487
band3,transition,,,,4_2,3_1,12.725590
band3,transition,,,,6_2,5_1,9.058243
band3,transition,,,,5_1,3_1,37.131634
interband,transition,,,,2_2,0_1,0.041270
interband,transition,,,,2_2,2_1,23.029165
interband,transition,,,,2_2,0_2,0.899984
interband,transition,,,,0_2,2_1,37.001189
