band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1513.866000,,,
band1,level,4,1,3127.404000,,,
band1,level,6,1,4851.243000,,,
band1,transition,,,,2_1,0_1,13.087597
band1,transition,,,,4_1,2_1,25.345379
band1,transition,,,,6_1,4_1,37.391278
band2,level,0,2,2596.890000,,,
band2,level,2,3,4161.619000,,,
band2,level,4,3,5756.293000,,,
band2,level,6,3,7406.693000,,,
band2,transition,,,,2_3,0_2,17.599839
band2,transition,,,,4_3,2_3,33.282787
band2,transition,,,,6_3,4_3,48.195892
band3,level,2,2,3242.533000,,,
band3,level,3,1,4918.035000,,,
band3,level,4,2,5000.280000,,,
band3,level,5,1,6724.599000,,,
band3,level,6,2,6782.069000,,,
band3,transition,,,,3_1,2_2,29.637955
band3,transition,,,,4_2,2_2,19.487955
band3,transition,,,,5_1,4_2,13.542594
band3,transition,,,,6_2,4_2,33.462619
band3,transition,,,,4_2,3_1,0.105297
band3,transition,,,,6_2,5_1,0.002116
band3,transition,,,,5_1,3_1,27.141110
interband,transition,,,,2_2,0_1,1.713177
interband,transition,,,,2_2,2_1,27.373168
interband,transition,,,,2_2,0_2,0.118236
interband,transition,,,,0_2,2_1,23.739946
