band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1670.669000,,,
band1,level,4,1,4130.114000,,,
band1,level,6,1,7466.912000,,,
band1,transition,,,,2_1,0_1,7.713490
band1,transition,,,,4_1,2_1,12.115602
band1,transition,,,,6_1,4_1,14.894425
band2,level,0,2,6319.882000,,,
band2,level,2,3,8841.389000,,,
band2,level,4,4,12007.341000,,,
band2,level,6,4,15515.052000,,,
band2,transition,,,,2_3,0_2,6.412257
band2,transition,,,,4_4,2_3,8.965003
band2,transition,,,,6_4,4_4,0.300431
band3,level,2,2,3679.775000,,,
band3,level,3,1,5827.118000,,,
band3,level,4,2,6687.253000,,,
band3,level,5,1,9092.137000,,,
band3,level,6,2,10416.347000,,,
band3,transition,,,,3_1,2_2,13.280381
band3,transition,,,,4_2,2_2,6.154459
band3,transition,,,,5_1,4_2,6.592786
band3,transition,,,,6_2,4_2,10.458951
band3,transition,,,,4_2,3_1,4.523623
band3,transition,,,,6_2,5_1,3.148061
band3,transition,,,,5_1,3_1,8.996848
interband,transition,,,,2_2,0_1,0.094394
interband,transition,,,,2_2,2_1,7.044046
interband,transition,,,,0_2,2_2,1.888830
interband,transition,,,,0_2,2_1,4.100961
