band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,779.077000,,,
band1,level,4,1,1846.297000,,,
band1,level,6,1,3182.179000,,,
band1,transition,,,,2_1,0_1,29.593192
band1,transition,,,,4_1,2_1,49.421227
band1,transition,,,,6_1,4_1,63.598040
band2,level,0,2,2590.861000,,,
band2,level,2,3,3575.604000,,,
band2,level,4,4,4733.654000,,,
band2,level,6,3,5984.433000,,,
band2,transition,,,,2_3,0_2,34.536218
band2,transition,,,,4_4,2_3,56.973611
band2,transition,,,,6_3,4_4,59.864086
band3,level,2,2,1912.244000,,,
band3,level,3,1,2800.590000,,,
band3,level,4,2,3252.614000,,,
band3,level,5,1,4140.279000,,,
band3,level,6,2,4814.467000,,,
band3,transition,,,,3_1,2_2,55.103385
band3,transition,,,,4_2,2_2,25.691552
band3,transition,,,,5_1,4_2,29.993143
band3,transition,,,,6_2,4_2,47.284814
band3,transition,,,,4_2,3_1,22.312852
band3,transition,,,,6_2,5_1,12.633264
band3,transition,,,,5_1,3_1,40.064380
interband,transition,,,,2_2,0_1,0.074249
interband,transition,,,,2_2,2_1,27.443111
interband,transition,,,,0_2,2_2,1.897440
interband,transition,,,,0_2,2_1,24.829450
