band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,104.210000,,,
band1,level,4,1,326.244000,,,
band1,level,6,1,648.734000,,,
band1,transition,,,,2_1,0_1,269.534135
band1,transition,,,,4_1,2_1,400.119245
band1,transition,,,,6_1,4_1,466.461984
band2,level,0,2,958.876000,,,
band2,level,2,3,1138.890000,,,
band2,level,4,3,1325.362000,,,
band2,level,6,3,1576.456000,,,
band2,transition,,,,2_3,0_2,197.797004
band2,transition,,,,4_3,2_3,585.717277
band2,transition,,,,6_3,4_3,749.493396
band3,level,2,2,762.052000,,,
band3,level,3,1,922.116000,,,
band3,level,4,2,1027.676000,,,
band3,level,5,1,1238.367000,,,
band3,level,6,2,1365.390000,,,
band3,transition,,,,3_1,2_2,420.485680
band3,transition,,,,4_2,2_2,187.051187
band3,transition,,,,5_1,4_2,218.111795
band3,transition,,,,6_2,4_2,366.583570
band3,transition,,,,4_2,3_1,305.296795
band3,transition,,,,6_2,5_1,163.901526
band3,transition,,,,5_1,3_1,284.256409
interband,transition,,,,2_2,0_1,4.756773
interband,transition,,,,2_2,2_1,25.311127
interband,transition,,,,0_2,2_2,134.401999
interband,transition,,,,0_2,2_1,32.495768
