band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2171.882000,,,
band1,level,4,1,4630.684000,,,
band1,level,6,1,7484.059000,,,
band1,transition,,,,2_1,0_1,5.098401
band1,transition,,,,4_1,2_1,13.935935
band1,transition,,,,6_1,4_1,23.700628
band2,level,0,2,2757.285000,,,
band2,level,2,3,5221.858000,,,
band2,level,4,4,7935.606000,,,
band2,level,6,4,11040.036000,,,
band2,transition,,,,2_3,0_2,7.178194
band2,transition,,,,4_4,2_3,15.304176
band2,transition,,,,6_4,4_4,23.329312
band3,level,2,2,3819.292000,,,
band3,level,3,1,5497.149000,,,
band3,level,4,2,6371.866000,,,
band3,level,5,1,8152.635000,,,
band3,level,6,2,9195.661000,,,
band3,transition,,,,3_1,2_2,17.761497
band3,transition,,,,4_2,2_2,12.178792
band3,transition,,,,5_1,4_2,7.718935
band3,transition,,,,6_2,4_2,24.610443
band3,transition,,,,4_2,3_1,0.097519
band3,transition,,,,6_2,5_1,0.167903
band3,transition,,,,5_1,3_1,17.201728
interband,transition,,,,2_2,0_1,0.631874
interband,transition,,,,2_2,2_1,14.069877
interband,transition,,,,2_2,0_2,0.434373
interband,transition,,,,0_2,2_1,21.510099
