band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1180.744000,,,
band1,level,4,1,2308.584000,,,
band1,level,6,1,3509.641000,,,
band1,transition,,,,2_1,0_1,16.644654
band1,transition,,,,4_1,2_1,39.031974
band1,transition,,,,6_1,4_1,61.443354
band2,level,0,2,1700.743000,,,
band2,level,2,3,3040.732000,,,
band2,level,4,3,4288.026000,,,
band2,level,6,3,5528.861000,,,
band2,transition,,,,2_3,0_2,17.983778
band2,transition,,,,4_3,2_3,42.034245
band2,transition,,,,6_3,4_3,70.587333
band3,level,2,2,2425.892000,,,
band3,level,3,1,3709.373000,,,
band3,transition,,,,3_1,2_2,29.753610
interband,transition,,,,2_2,0_1,2.563589
interband,transition,,,,2_2,2_1,27.997426
interband,transition,,,,2_2,0_2,7.049890
interband,transition,,,,0_2,2_1,55.723559
