band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1174.078000,,,
band1,level,4,1,2587.282000,,,
band1,level,6,1,4162.387000,,,
band1,transition,,,,2_1,0_1,10.785329
band1,transition,,,,4_1,2_1,23.392867
band1,transition,,,,6_1,4_1,40.153743
band2,level,0,2,2001.702000,,,
band2,level,2,3,3389.719000,,,
band2,level,4,4,5377.732000,,,
band2,level,6,4,7361.189000,,,
band2,transition,,,,2_3,0_2,13.681573
band2,transition,,,,4_4,2_3,14.826903
band2,transition,,,,6_4,4_4,33.700264
band3,level,2,2,2106.342000,,,
band3,level,3,1,3798.270000,,,
band3,transition,,,,3_1,2_2,14.142618
interband,transition,,,,2_2,0_1,0.398574
interband,transition,,,,2_2,2_1,22.799008
interband,transition,,,,2_2,0_2,10.472818
interband,transition,,,,0_2,2_1,26.437617
