band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,443.243000,,,
band1,level,4,1,1078.721000,,,
band1,level,6,1,1878.962000,,,
band1,transition,,,,2_1,0_1,61.421489
band1,transition,,,,4_1,2_1,99.250420
band1,transition,,,,6_1,4_1,127.490736
band2,level,0,2,1440.114000,,,
band2,level,2,3,2046.808000,,,
band2,level,4,4,2671.412000,,,
band2,level,6,3,3309.117000,,,
band2,transition,,,,2_3,0_2,65.489917
band2,transition,,,,4_4,2_3,125.676184
band2,transition,,,,6_3,4_4,154.818509
band3,level,2,2,990.530000,,,
band3,level,3,1,1602.414000,,,
band3,level,4,2,1747.482000,,,
band3,level,5,1,2441.821000,,,
band3,level,6,2,2614.852000,,,
band3,transition,,,,3_1,2_2,94.252090
band3,transition,,,,4_2,2_2,56.696040
band3,transition,,,,5_1,4_2,41.220341
band3,transition,,,,6_2,4_2,98.001765
band3,transition,,,,4_2,3_1,18.597777
band3,transition,,,,6_2,5_1,15.182345
band3,transition,,,,5_1,3_1,75.365673
interband,transition,,,,2_2,0_1,0.262910
interband,transition,,,,2_2,2_1,71.108217
interband,transition,,,,0_2,2_2,74.636798
interband,transition,,,,0_2,2_1,32.677180
