band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,482.293000,,,
band1,level,4,1,1105.954000,,,
band1,level,6,1,1846.538000,,,
band1,transition,,,,2_1,0_1,47.186725
band1,transition,,,,4_1,2_1,85.295260
band1,transition,,,,6_1,4_1,113.266273
band2,level,0,2,1530.538000,,,
band2,level,2,3,2193.668000,,,
band2,level,4,4,2810.321000,,,
band2,level,6,4,3441.899000,,,
band2,transition,,,,2_3,0_2,46.570061
band2,transition,,,,4_4,2_3,95.524775
band2,transition,,,,6_4,4_4,150.467114
band3,level,2,2,1971.735000,,,
band3,level,3,1,2521.387000,,,
band3,level,4,2,2683.633000,,,
band3,level,5,1,3213.761000,,,
band3,level,6,3,3421.758000,,,
band3,transition,,,,3_1,2_2,77.294560
band3,transition,,,,4_2,2_2,59.908422
band3,transition,,,,5_1,4_2,38.837721
band3,transition,,,,6_3,4_2,117.250678
band3,transition,,,,4_2,3_1,31.313084
band3,transition,,,,6_3,5_1,10.049862
band3,transition,,,,5_1,3_1,80.803772
interband,transition,,,,2_2,0_1,0.804607
interband,transition,,,,2_2,2_1,21.104282
interband,transition,,,,2_2,0_2,15.874892
interband,transition,,,,0_2,2_1,59.627685
