band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,100.454000,,,
band1,level,4,1,325.961000,,,
band1,level,6,1,666.640000,,,
band1,transition,,,,2_1,0_1,233.243656
band1,transition,,,,4_1,2_1,340.166212
band1,transition,,,,6_1,4_1,385.735817
band2,level,0,2,1212.717000,,,
band2,level,2,3,1464.576000,,,
band2,level,4,3,1779.248000,,,
band2,level,6,3,2225.666000,,,
band2,transition,,,,2_3,0_2,147.067011
band2,transition,,,,4_3,2_3,154.815212
band2,transition,,,,6_3,4_3,211.990857
band3,level,2,2,1036.043000,,,
band3,level,3,1,1192.765000,,,
band3,level,4,2,1323.275000,,,
band3,level,5,1,1547.589000,,,
band3,level,6,2,1710.979000,,,
band3,transition,,,,3_1,2_2,320.905996
band3,transition,,,,4_2,2_2,132.668907
band3,transition,,,,5_1,4_2,166.399415
band3,transition,,,,6_2,4_2,266.798328
band3,transition,,,,4_2,3_1,249.888169
band3,transition,,,,6_2,5_1,137.072103
band3,transition,,,,5_1,3_1,205.437259
interband,transition,,,,2_2,0_1,2.974855
interband,transition,,,,2_2,2_1,10.824180
interband,transition,,,,0_2,2_2,96.929748
interband,transition,,,,0_2,2_1,14.961426
