band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1919.617000,,,
band1,level,4,1,3953.968000,,,
band1,level,6,1,6008.328000,,,
band1,transition,,,,2_1,0_1,5.501346
band1,transition,,,,4_1,2_1,12.235808
band1,transition,,,,6_1,4_1,22.351953
band2,level,0,2,3441.817000,,,
band2,level,2,3,4994.946000,,,
band2,level,4,3,6731.964000,,,
band2,level,6,3,8709.195000,,,
band2,transition,,,,2_3,0_2,13.144891
band2,transition,,,,4_3,2_3,18.556998
band2,transition,,,,6_3,4_3,21.201086
band3,level,2,2,3686.268000,,,
band3,level,3,1,5302.460000,,,
band3,level,4,2,5619.359000,,,
band3,level,5,1,7046.907000,,,
band3,level,6,2,7620.226000,,,
band3,transition,,,,3_1,2_2,18.682484
band3,transition,,,,4_2,2_2,10.993957
band3,transition,,,,5_1,4_2,10.590953
band3,transition,,,,6_2,4_2,21.927676
band3,transition,,,,4_2,3_1,0.324358
band3,transition,,,,6_2,5_1,0.482822
band3,transition,,,,5_1,3_1,20.046191
interband,transition,,,,2_2,0_1,0.474317
interband,transition,,,,2_2,2_1,13.162601
interband,transition,,,,2_2,0_2,0.176204
interband,transition,,,,0_2,2_1,15.149931
