band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,958.708000,,,
band1,level,4,1,1839.124000,,,
band1,level,6,1,2767.329000,,,
band1,transition,,,,2_1,0_1,21.537772
band1,transition,,,,4_1,2_1,49.783584
band1,transition,,,,6_1,4_1,77.043146
band2,level,0,2,1565.213000,,,
band2,level,2,3,2594.865000,,,
band2,level,4,4,3523.226000,,,
band2,level,6,4,4468.457000,,,
band2,transition,,,,2_3,0_2,27.724051
band2,transition,,,,4_4,2_3,60.997411
band2,transition,,,,6_4,4_4,80.980030
band3,level,2,2,1765.999000,,,
band3,level,3,1,2372.366000,,,
band3,level,4,2,2708.041000,,,
band3,level,5,1,3251.407000,,,
band3,level,6,2,3718.398000,,,
band3,transition,,,,3_1,2_2,68.095637
band3,transition,,,,4_2,2_2,38.735608
band3,transition,,,,5_1,4_2,32.933565
band3,transition,,,,6_2,4_2,68.592345
band3,transition,,,,4_2,3_1,0.542530
band3,transition,,,,6_2,5_1,1.477585
band3,transition,,,,5_1,3_1,55.631242
interband,transition,,,,2_2,0_1,1.882886
interband,transition,,,,2_2,2_1,52.197955
interband,transition,,,,2_2,0_2,3.365336
interband,transition,,,,0_2,2_1,62.750138
