band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,196.727000,,,
band1,level,4,1,597.542000,,,
band1,level,6,1,1178.438000,,,
band1,transition,,,,2_1,0_1,157.288789
band1,transition,,,,4_1,2_1,241.532709
band1,transition,,,,6_1,4_1,287.365633
band2,level,0,2,930.230000,,,
band2,level,2,3,1334.473000,,,
band2,level,4,3,1867.191000,,,
band2,level,6,3,2548.604000,,,
band2,transition,,,,2_3,0_2,104.209543
band2,transition,,,,4_3,2_3,197.489283
band2,transition,,,,6_3,4_3,275.156644
band3,level,2,2,1044.561000,,,
band3,level,3,1,1366.812000,,,
band3,level,4,2,1549.973000,,,
band3,level,5,1,1940.048000,,,
band3,level,6,2,2195.873000,,,
band3,transition,,,,3_1,2_2,181.870645
band3,transition,,,,4_2,2_2,102.435778
band3,transition,,,,5_1,4_2,105.161682
band3,transition,,,,6_2,4_2,202.491503
band3,transition,,,,4_2,3_1,149.834350
band3,transition,,,,6_2,5_1,87.964825
band3,transition,,,,5_1,3_1,154.093481
interband,transition,,,,2_2,0_1,1.071271
interband,transition,,,,2_2,2_1,20.241317
interband,transition,,,,2_2,0_2,26.911243
interband,transition,,,,0_2,2_1,58.022966
