band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1694.114000,,,
band1,level,4,1,3969.177000,,,
band1,level,6,1,6891.516000,,,
band1,transition,,,,2_1,0_1,11.227424
band1,transition,,,,4_1,2_1,23.395290
band1,transition,,,,6_1,4_1,33.272264
band2,level,0,2,2961.006000,,,
band2,level,2,3,4922.836000,,,
band2,level,4,3,7402.837000,,,
band2,level,6,3,10490.457000,,,
band2,transition,,,,2_3,0_2,15.932378
band2,transition,,,,4_3,2_3,30.723286
band2,transition,,,,6_3,4_3,41.650210
band3,level,2,2,3498.576000,,,
band3,level,3,1,5241.808000,,,
band3,level,4,2,6072.795000,,,
band3,level,5,1,8075.060000,,,
band3,level,6,2,9235.612000,,,
band3,transition,,,,3_1,2_2,25.102264
band3,transition,,,,4_2,2_2,14.156840
band3,transition,,,,5_1,4_2,12.755455
band3,transition,,,,6_2,4_2,27.154571
band3,transition,,,,4_2,3_1,9.165294
band3,transition,,,,6_2,5_1,5.024161
band3,transition,,,,5_1,3_1,20.719181
interband,transition,,,,2_2,0_1,0.019981
interband,transition,,,,2_2,2_1,12.635237
interband,transition,,,,2_2,0_2,0.230975
interband,transition,,,,0_2,2_1,25.552748
