band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,210.631000,,,
band1,level,4,1,552.285000,,,
band1,level,6,1,1011.233000,,,
band1,transition,,,,2_1,0_1,165.147460
band1,transition,,,,4_1,2_1,296.075696
band1,transition,,,,6_1,4_1,378.295671
band2,level,0,2,504.922000,,,
band2,level,2,2,823.188000,,,
band2,level,4,2,1304.215000,,,
band2,level,6,2,1826.000000,,,
band2,transition,,,,2_2,0_2,98.807514
band2,transition,,,,4_2,2_2,157.481076
band2,transition,,,,6_2,4_2,182.179725
band3,level,2,3,985.696000,,,
band3,level,3,1,1193.025000,,,
band3,level,4,3,1427.178000,,,
band3,level,5,1,1633.613000,,,
band3,level,6,3,1927.443000,,,
band3,transition,,,,3_1,2_3,216.774350
band3,transition,,,,4_3,2_3,167.434296
band3,transition,,,,5_1,4_3,87.742548
band3,transition,,,,6_3,4_3,261.541785
band3,transition,,,,4_3,3_1,144.561920
band3,transition,,,,6_3,5_1,11.915854
band3,transition,,,,5_1,3_1,229.678413
interband,transition,,,,2_3,0_1,4.360999
interband,transition,,,,2_3,2_1,4.985481
interband,transition,,,,2_3,0_2,37.207262
interband,transition,,,,0_2,2_1,203.142671
