band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,112.381000,,,
band1,level,4,1,360.718000,,,
band1,level,6,1,733.513000,,,
band1,transition,,,,2_1,0_1,218.324685
band1,transition,,,,4_1,2_1,320.059846
band1,transition,,,,6_1,4_1,364.953521
band2,level,0,2,1140.627000,,,
band2,level,2,3,1416.709000,,,
band2,level,4,3,1733.064000,,,
band2,level,6,3,2229.385000,,,
band2,transition,,,,2_3,0_2,141.607572
band2,transition,,,,4_3,2_3,120.524324
band2,transition,,,,6_3,4_3,185.094084
band3,level,2,2,916.734000,,,
band3,level,3,1,1085.281000,,,
band3,level,4,2,1224.111000,,,
band3,level,5,1,1459.153000,,,
band3,level,6,2,1636.281000,,,
band3,transition,,,,3_1,2_2,307.847483
band3,transition,,,,4_2,2_2,125.882144
band3,transition,,,,5_1,4_2,160.393319
band3,transition,,,,6_2,4_2,253.137520
band3,transition,,,,4_2,3_1,235.179410
band3,transition,,,,6_2,5_1,126.902765
band3,transition,,,,5_1,3_1,197.014561
interband,transition,,,,2_2,0_1,3.263488
interband,transition,,,,2_2,2_1,14.326504
interband,transition,,,,0_2,2_2,86.545832
interband,transition,,,,0_2,2_1,17.868334
