band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,345.463000,,,
band1,level,4,1,918.251000,,,
band1,level,6,1,1658.023000,,,
band1,transition,,,,2_1,0_1,87.662198
band1,transition,,,,4_1,2_1,152.229673
band1,transition,,,,6_1,4_1,208.950037
band2,level,0,2,876.452000,,,
band2,level,2,3,1320.203000,,,
band2,level,4,3,2079.857000,,,
band2,level,6,3,3000.497000,,,
band2,transition,,,,2_3,0_2,76.404217
band2,transition,,,,4_3,2_3,97.859400
band2,transition,,,,6_3,4_3,147.950036
band3,level,2,2,1056.692000,,,
band3,level,3,1,1642.846000,,,
band3,level,4,2,1693.485000,,,
band3,level,5,1,2450.815000,,,
band3,level,6,2,2526.545000,,,
band3,transition,,,,3_1,2_2,75.866728
band3,transition,,,,4_2,2_2,97.363408
band3,transition,,,,5_1,4_2,22.111306
band3,transition,,,,6_2,4_2,167.040470
band3,transition,,,,4_2,3_1,32.808850
band3,transition,,,,6_2,5_1,22.771889
band3,transition,,,,5_1,3_1,98.914502
interband,transition,,,,2_2,0_1,0.160090
interband,transition,,,,2_2,2_1,38.752398
interband,transition,,,,2_2,0_2,52.687104
interband,transition,,,,0_2,2_1,92.585925
