band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,210.210000,,,
band1,level,4,1,599.080000,,,
band1,level,6,1,1122.965000,,,
band1,transition,,,,2_1,0_1,112.554051
band1,transition,,,,4_1,2_1,173.933474
band1,transition,,,,6_1,4_1,213.009571
band2,level,0,2,1274.697000,,,
band2,level,2,3,1481.221000,,,
band2,level,4,3,1811.086000,,,
band2,level,6,3,2258.478000,,,
band2,transition,,,,2_3,0_2,171.308639
band2,transition,,,,4_3,2_3,277.793864
band2,transition,,,,6_3,4_3,325.760069
band3,level,2,2,903.589000,,,
band3,level,3,1,1188.233000,,,
band3,level,4,2,1381.178000,,,
band3,level,5,1,1726.889000,,,
band3,level,6,2,1945.730000,,,
band3,transition,,,,3_1,2_2,186.173540
band3,transition,,,,4_2,2_2,81.650407
band3,transition,,,,5_1,4_2,95.212431
band3,transition,,,,6_2,4_2,163.460904
band3,transition,,,,4_2,3_1,111.281318
band3,transition,,,,6_2,5_1,56.983843
band3,transition,,,,5_1,3_1,127.103224
interband,transition,,,,2_2,0_1,2.258407
interband,transition,,,,2_2,2_1,30.880167
interband,transition,,,,0_2,2_2,10.196347
interband,transition,,,,0_2,2_1,45.664491
