band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,282.395000,,,
band1,level,4,1,735.364000,,,
band1,level,6,1,1336.091000,,,
band1,transition,,,,2_1,0_1,89.780375
band1,transition,,,,4_1,2_1,148.737930
band1,transition,,,,6_1,4_1,188.881059
band2,level,0,2,804.642000,,,
band2,level,2,3,1404.635000,,,
band2,level,4,4,2036.314000,,,
band2,level,6,4,2749.263000,,,
band2,transition,,,,2_3,0_2,58.847043
band2,transition,,,,4_4,2_3,97.347088
band2,transition,,,,6_4,4_4,139.453196
band3,level,2,2,790.597000,,,
band3,level,3,1,1400.156000,,,
band3,transition,,,,3_1,2_2,79.897982
interband,transition,,,,2_2,0_1,0.128564
interband,transition,,,,2_2,2_1,46.940738
interband,transition,,,,0_2,2_2,179.437961
interband,transition,,,,0_2,2_1,60.125734
