band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1296.773000,,,
band1,level,4,1,2660.310000,,,
band1,level,6,1,4125.332000,,,
band1,transition,,,,2_1,0_1,12.888818
band1,transition,,,,4_1,2_1,29.517418
band1,transition,,,,6_1,4_1,48.260425
band2,level,0,2,2024.568000,,,
band2,level,2,3,3348.948000,,,
band2,level,4,3,4686.777000,,,
band2,level,6,3,6121.647000,,,
band2,transition,,,,2_3,0_2,17.883090
band2,transition,,,,4_3,2_3,37.926700
band2,transition,,,,6_3,4_3,57.218844
band3,level,2,2,2538.973000,,,
band3,level,3,1,3920.120000,,,
band3,transition,,,,3_1,2_2,26.862139
interband,transition,,,,2_2,0_1,0.003979
interband,transition,,,,2_2,2_1,23.738773
interband,transition,,,,2_2,0_2,3.253433
interband,transition,,,,0_2,2_1,38.501727
