band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,592.200000,,,
band1,level,4,1,1433.417000,,,
band1,level,6,1,2522.529000,,,
band1,transition,,,,2_1,0_1,20.119218
band1,transition,,,,4_1,2_1,33.479468
band1,transition,,,,6_1,4_1,41.765101
band2,level,0,2,2406.630000,,,
band2,level,2,3,3322.458000,,,
band2,level,4,3,4317.532000,,,
band2,level,6,3,5492.146000,,,
band2,transition,,,,2_3,0_2,23.841215
band2,transition,,,,4_3,2_3,44.213684
band2,transition,,,,6_3,4_3,60.135395
band3,level,2,2,2193.404000,,,
band3,level,3,1,3117.068000,,,
band3,level,4,2,3334.683000,,,
band3,level,5,1,4360.977000,,,
band3,level,6,2,4616.914000,,,
band3,transition,,,,3_1,2_2,32.412881
band3,transition,,,,4_2,2_2,18.265993
band3,transition,,,,5_1,4_2,16.127254
band3,transition,,,,6_2,4_2,33.704562
band3,transition,,,,4_2,3_1,17.256142
band3,transition,,,,6_2,5_1,11.024642
band3,transition,,,,5_1,3_1,26.414479
interband,transition,,,,2_2,0_1,0.497366
interband,transition,,,,2_2,2_1,10.759382
interband,transition,,,,0_2,2_2,6.422265
interband,transition,,,,0_2,2_1,17.925752
