band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,74.885000,,,
band1,level,4,1,245.963000,,,
band1,level,6,1,508.168000,,,
band1,transition,,,,2_1,0_1,242.377859
band1,transition,,,,4_1,2_1,351.934625
band1,transition,,,,6_1,4_1,397.422353
band2,level,0,2,815.121000,,,
band2,level,2,2,889.153000,,,
band2,level,4,2,1046.060000,,,
band2,level,6,2,1284.763000,,,
band2,transition,,,,2_2,0_2,257.665028
band2,transition,,,,4_2,2_2,366.029223
band2,transition,,,,6_2,4_2,515.814861
band3,level,2,3,896.914000,,,
band3,level,3,1,965.187000,,,
band3,level,4,3,1075.947000,,,
band3,level,5,1,1173.917000,,,
band3,level,6,3,1348.985000,,,
band3,transition,,,,3_1,2_3,478.585661
band3,transition,,,,4_3,2_3,257.407359
band3,transition,,,,5_1,4_3,199.068502
band3,transition,,,,6_3,4_3,420.595827
band3,transition,,,,4_3,3_1,134.455817
band3,transition,,,,6_3,5_1,53.891705
band3,transition,,,,5_1,3_1,327.937772
interband,transition,,,,2_3,0_1,0.309009
interband,transition,,,,2_3,2_1,14.862126
interband,transition,,,,2_3,0_2,70.972180
interband,transition,,,,0_2,2_1,26.113223
