band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,618.722000,,,
band1,level,4,1,1475.499000,,,
band1,level,6,1,2517.757000,,,
band1,transition,,,,2_1,0_1,23.933614
band1,transition,,,,4_1,2_1,42.437608
band1,transition,,,,6_1,4_1,59.966565
band2,level,0,2,1909.359000,,,
band2,level,2,3,2703.356000,,,
band2,level,4,4,3540.796000,,,
band2,level,6,4,4522.970000,,,
band2,transition,,,,2_3,0_2,29.396785
band2,transition,,,,4_4,2_3,68.250028
band2,transition,,,,6_4,4_4,93.028364
band3,level,2,2,1604.512000,,,
band3,level,3,1,2303.128000,,,
band3,level,4,2,2517.014000,,,
band3,level,5,1,3272.338000,,,
band3,level,6,2,3495.801000,,,
band3,transition,,,,3_1,2_2,48.591296
band3,transition,,,,4_2,2_2,40.312196
band3,transition,,,,5_1,4_2,18.282884
band3,transition,,,,6_2,4_2,74.615966
band3,transition,,,,4_2,3_1,5.319110
band3,transition,,,,6_2,5_1,1.489692
band3,transition,,,,5_1,3_1,49.096299
interband,transition,,,,2_2,0_1,5.030775
interband,transition,,,,2_2,2_1,35.594102
interband,transition,,,,0_2,2_2,3.965879
interband,transition,,,,0_2,2_1,24.232145
