band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,864.067000,,,
band1,level,4,1,1651.670000,,,
band1,level,6,1,2480.561000,,,
band1,transition,,,,2_1,0_1,19.738170
band1,transition,,,,4_1,2_1,58.925293
band1,transition,,,,6_1,4_1,107.309316
band2,level,0,2,1030.924000,,,
band2,level,2,2,1411.582000,,,
band2,level,4,2,2124.039000,,,
band2,level,6,2,3006.757000,,,
band2,transition,,,,2_2,0_2,17.324140
band2,transition,,,,4_2,2_2,59.463447
band2,transition,,,,6_2,4_2,84.930525
band3,level,2,3,2035.780000,,,
band3,level,3,1,2106.122000,,,
band3,level,4,4,3002.172000,,,
band3,transition,,,,3_1,2_3,38.013389
band3,transition,,,,4_4,2_3,50.741513
band3,transition,,,,4_4,3_1,15.226405
interband,transition,,,,2_3,0_1,1.206297
interband,transition,,,,2_3,2_1,3.653467
interband,transition,,,,2_3,0_2,14.970757
interband,transition,,,,0_2,2_1,102.282862
