band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,86.680000,,,
band1,level,4,1,287.301000,,,
band1,level,6,1,598.403000,,,
band1,transition,,,,2_1,0_1,303.393105
band1,transition,,,,4_1,2_1,437.465204
band1,transition,,,,6_1,4_1,489.399949
band2,level,0,2,1495.650000,,,
band2,level,2,3,1577.972000,,,
band2,level,4,3,1762.591000,,,
band2,level,6,3,2037.841000,,,
band2,transition,,,,2_3,0_2,410.726857
band2,transition,,,,4_3,2_3,606.454360
band2,transition,,,,6_3,4_3,705.042995
band3,level,2,2,1200.434000,,,
band3,level,3,1,1291.003000,,,
band3,level,4,2,1408.124000,,,
band3,level,5,1,1556.724000,,,
band3,level,6,2,1723.871000,,,
band3,transition,,,,3_1,2_2,557.383983
band3,transition,,,,4_2,2_2,190.365954
band3,transition,,,,5_1,4_2,295.307236
band3,transition,,,,6_2,4_2,387.062381
band3,transition,,,,4_2,3_1,419.627234
band3,transition,,,,6_2,5_1,224.291948
band3,transition,,,,5_1,3_1,307.192393
interband,transition,,,,2_2,0_1,4.365198
interband,transition,,,,2_2,2_1,8.517684
interband,transition,,,,0_2,2_2,0.471815
interband,transition,,,,0_2,2_1,26.774436
