band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,142.906000,,,
band1,level,4,1,406.327000,,,
band1,level,6,1,766.394000,,,
band1,transition,,,,2_1,0_1,212.765857
band1,transition,,,,4_1,2_1,329.551310
band1,transition,,,,6_1,4_1,400.373676
band2,level,0,2,770.464000,,,
band2,level,2,3,1105.839000,,,
band2,level,4,4,1423.207000,,,
band2,level,6,4,1732.747000,,,
band2,transition,,,,2_3,0_2,152.346695
band2,transition,,,,4_4,2_3,250.129293
band2,transition,,,,6_4,4_4,453.222275
band3,level,2,2,634.284000,,,
band3,level,3,1,911.832000,,,
band3,level,4,2,958.127000,,,
band3,level,5,1,1300.684000,,,
band3,level,6,2,1346.970000,,,
band3,transition,,,,3_1,2_2,261.666261
band3,transition,,,,4_2,2_2,166.232465
band3,transition,,,,5_1,4_2,119.684518
band3,transition,,,,6_2,4_2,285.268734
band3,transition,,,,4_2,3_1,132.458298
band3,transition,,,,6_2,5_1,79.889061
band3,transition,,,,5_1,3_1,228.191366
interband,transition,,,,2_2,0_1,2.637791
interband,transition,,,,2_2,2_1,53.717341
interband,transition,,,,0_2,2_2,249.074828
interband,transition,,,,0_2,2_1,52.538006
