band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,298.959000,,,
band1,level,4,1,715.058000,,,
band1,level,6,1,1226.187000,,,
band1,transition,,,,2_1,0_1,103.631228
band1,transition,,,,4_1,2_1,167.068637
band1,transition,,,,6_1,4_1,220.808966
band2,level,0,2,1020.131000,,,
band2,level,2,3,1549.385000,,,
band2,transition,,,,2_3,0_2,96.765295
band3,level,2,2,696.791000,,,
band3,level,3,1,1165.821000,,,
band3,level,4,2,1169.464000,,,
band3,level,5,1,1703.951000,,,
band3,level,6,2,1717.551000,,,
band3,transition,,,,3_1,2_2,155.996223
band3,transition,,,,4_2,2_2,129.112673
band3,transition,,,,5_1,4_2,62.658341
band3,transition,,,,6_2,4_2,203.739767
band3,transition,,,,4_2,3_1,0.471328
band3,transition,,,,6_2,5_1,0.000062
band3,transition,,,,5_1,3_1,151.444912
interband,transition,,,,2_2,0_1,9.889512
interband,transition,,,,2_2,2_1,171.706744
interband,transition,,,,0_2,2_2,200.408544
interband,transition,,,,0_2,2_1,5.842057
