band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,603.218000,,,
band1,level,4,1,1395.687000,,,
band1,level,6,1,2375.258000,,,
band1,transition,,,,2_1,0_1,32.854003
band1,transition,,,,4_1,2_1,56.081317
band1,transition,,,,6_1,4_1,75.520455
band2,level,0,2,1672.331000,,,
band2,level,2,3,2624.945000,,,
band2,level,4,4,3573.384000,,,
band2,level,6,4,4542.965000,,,
band2,transition,,,,2_3,0_2,29.650286
band2,transition,,,,4_4,2_3,63.323506
band2,transition,,,,6_4,4_4,84.702518
band3,level,2,2,1189.702000,,,
band3,level,3,1,1739.052000,,,
band3,level,4,2,2221.591000,,,
band3,level,5,1,2724.751000,,,
band3,level,6,2,3477.071000,,,
band3,transition,,,,3_1,2_2,70.025314
band3,transition,,,,4_2,2_2,33.655518
band3,transition,,,,5_1,4_2,36.136070
band3,transition,,,,6_2,4_2,51.931195
band3,transition,,,,4_2,3_1,2.219326
band3,transition,,,,6_2,5_1,1.784532
band3,transition,,,,5_1,3_1,48.355276
interband,transition,,,,2_2,0_1,2.136579
interband,transition,,,,2_2,2_1,58.436088
interband,transition,,,,0_2,2_2,3.459952
interband,transition,,,,0_2,2_1,29.602289
