band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2099.402000,,,
band1,level,4,1,4182.714000,,,
band1,level,6,1,5854.006000,,,
band1,transition,,,,2_1,0_1,12.110699
band1,transition,,,,4_1,2_1,21.328733
band1,transition,,,,6_1,4_1,52.164106
band2,level,0,2,2883.399000,,,
band2,level,2,2,3492.212000,,,
band2,level,4,2,4966.207000,,,
band2,level,6,2,6900.012000,,,
band2,transition,,,,2_2,0_2,17.496523
band2,transition,,,,4_2,2_2,28.089855
band2,transition,,,,6_2,4_2,34.012793
band3,level,2,3,4296.114000,,,
band3,level,3,1,5806.919000,,,
band3,level,4,3,6091.382000,,,
band3,level,5,1,7546.783000,,,
band3,level,6,3,7924.663000,,,
band3,transition,,,,3_1,2_3,10.637180
band3,transition,,,,4_3,2_3,28.742996
band3,transition,,,,5_1,4_3,2.345127
band3,transition,,,,6_3,4_3,50.295471
band3,transition,,,,4_3,3_1,0.609691
band3,transition,,,,6_3,5_1,1.836205
band3,transition,,,,5_1,3_1,35.161862
interband,transition,,,,2_3,0_1,0.517283
interband,transition,,,,2_3,2_1,5.984780
interband,transition,,,,2_3,0_2,13.307258
interband,transition,,,,0_2,2_1,24.578712
