band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,279.461000,,,
band1,level,4,1,734.590000,,,
band1,level,6,1,1325.448000,,,
band1,transition,,,,2_1,0_1,75.295235
band1,transition,,,,4_1,2_1,118.145096
band1,transition,,,,6_1,4_1,156.223884
band2,level,0,2,953.757000,,,
band2,level,2,3,1533.398000,,,
band2,level,4,4,2213.370000,,,
band2,level,6,4,2950.961000,,,
band2,transition,,,,2_3,0_2,73.569968
band2,transition,,,,4_4,2_3,120.226174
band2,transition,,,,6_4,4_4,164.250645
band3,level,2,2,729.072000,,,
band3,level,3,1,1248.749000,,,
band3,transition,,,,3_1,2_2,90.605713
interband,transition,,,,2_2,0_1,13.811193
interband,transition,,,,2_2,2_1,102.628051
interband,transition,,,,0_2,2_2,315.110851
interband,transition,,,,0_2,2_1,2.434250
