band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,662.857000,,,
band1,level,4,1,1566.460000,,,
band1,level,6,1,2669.363000,,,
band1,transition,,,,2_1,0_1,24.964114
band1,transition,,,,4_1,2_1,42.963538
band1,transition,,,,6_1,4_1,59.706709
band2,level,0,2,2019.859000,,,
band2,level,2,4,3084.712000,,,
band2,transition,,,,2_4,0_2,15.272213
band3,level,2,2,1484.828000,,,
band3,level,3,1,2338.643000,,,
band3,level,4,2,2484.430000,,,
band3,level,5,1,3442.766000,,,
band3,level,6,2,3591.458000,,,
band3,transition,,,,3_1,2_2,44.065528
band3,transition,,,,4_2,2_2,36.149884
band3,transition,,,,5_1,4_2,17.064102
band3,transition,,,,6_2,4_2,62.765155
band3,transition,,,,4_2,3_1,0.986422
band3,transition,,,,6_2,5_1,0.193055
band3,transition,,,,5_1,3_1,43.770584
interband,transition,,,,2_2,0_1,3.247249
interband,transition,,,,2_2,2_1,42.623594
interband,transition,,,,0_2,2_2,10.692941
interband,transition,,,,0_2,2_1,13.992664
