Te108	0.099731  0.115445  0.062856
Te110	0.110313  0.127971  0.096796
Te112	0.124485  0.124486  0.130863
Te114	0.136817  0.116792  0.158399
Te116	0.146027  0.099367  0.168125
Te118	0.125233  0.140865  0.203323
Te120	0.115899  0.207714  0.192581
Te122	0.105646  0.186812  0.145732
Te124	0.093102  0.138940  0.109577
Te126	0.083713  0.105136  0.094942
Te128	0.071829  0.085012  0.085732
Te130	0.046455  0.062220  0.105663
Te132	0.041537  0.050749  0.068653
Te134	0.046602  0.058684  0.070416
Te136	0.044320  0.043352  0.043487
Te138	0.067894  0.072758  0.037091
Te140	0.086876  0.102948  0.046460
Te142	0.105927  0.127727  0.061507
Te144	0.127980  0.157085  0.089108
Te146	0.155099  0.188493  0.132223
Te148	0.184009  0.208103  0.184890
Te150	0.208381  0.206644  0.240156
Te152	0.221296  0.198516  0.300480
Te154	0.220448  0.192746  0.350225
Te156	0.209463  0.196951  0.369407
Te158	0.188725  0.210373  0.357550
Te160	0.164625  0.213305  0.324716
Te162	0.143359  0.200490  0.287075
Te164	0.126053  0.189768  0.243893
Te166	0.113852  0.186736  0.192841
Te168	0.106735  0.186017  0.148952
Te170	0.101962  0.184491  0.119819
Te172	0.095825  0.165621  0.105054
Te174	0.086262  0.123601  0.095148
Te176	0.073885  0.074996  0.083528
Te178	0.081383  0.010150  0.087654
