band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2327.443000,,,
band1,level,4,1,5223.463000,,,
band1,level,6,1,8585.372000,,,
band1,transition,,,,2_1,0_1,4.977846
band1,transition,,,,4_1,2_1,8.936630
band1,transition,,,,6_1,4_1,13.045142
band2,level,0,2,4461.912000,,,
band2,level,2,3,6638.340000,,,
band2,level,4,4,9521.195000,,,
band2,level,6,4,13181.878000,,,
band2,transition,,,,2_3,0_2,7.078467
band2,transition,,,,4_4,2_3,9.586950
band2,transition,,,,6_4,4_4,11.362626
band3,level,2,2,4476.962000,,,
band3,level,3,1,6694.267000,,,
band3,level,4,2,7537.282000,,,
band3,level,5,1,9784.559000,,,
band3,level,6,2,11081.453000,,,
band3,transition,,,,3_1,2_2,10.922542
band3,transition,,,,4_2,2_2,6.165774
band3,transition,,,,5_1,4_2,5.457697
band3,transition,,,,6_2,4_2,10.534502
band3,transition,,,,4_2,3_1,0.277824
band3,transition,,,,6_2,5_1,0.364419
band3,transition,,,,5_1,3_1,9.033642
interband,transition,,,,2_2,0_1,0.209339
interband,transition,,,,2_2,2_1,9.132490
interband,transition,,,,2_2,0_2,0.040895
interband,transition,,,,0_2,2_1,6.087424
