band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,468.539000,,,
band1,level,4,1,1187.961000,,,
band1,level,6,1,2163.234000,,,
band1,transition,,,,2_1,0_1,70.630427
band1,transition,,,,4_1,2_1,126.095726
band1,transition,,,,6_1,4_1,169.498896
band2,level,0,2,988.552000,,,
band2,level,2,3,1551.692000,,,
band2,level,4,3,2323.450000,,,
band2,level,6,3,3479.001000,,,
band2,transition,,,,2_3,0_2,72.624968
band2,transition,,,,4_3,2_3,74.422273
band2,transition,,,,6_3,4_3,100.215423
band3,level,2,2,914.451000,,,
band3,level,3,1,1339.647000,,,
band3,level,4,2,1740.230000,,,
band3,level,5,1,2220.041000,,,
band3,level,6,2,2837.081000,,,
band3,transition,,,,3_1,2_2,153.502461
band3,transition,,,,4_2,2_2,58.357620
band3,transition,,,,5_1,4_2,96.503942
band3,transition,,,,6_2,4_2,122.352076
band3,transition,,,,4_2,3_1,83.958800
band3,transition,,,,6_2,5_1,38.829062
band3,transition,,,,5_1,3_1,103.077904
interband,transition,,,,2_2,0_1,0.062267
interband,transition,,,,2_2,2_1,73.928599
interband,transition,,,,0_2,2_2,27.556222
interband,transition,,,,0_2,2_1,93.246606
