band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1480.400000,,,
band1,level,4,1,3885.320000,,,
band1,level,6,1,7225.533000,,,
band1,transition,,,,2_1,0_1,5.873531
band1,transition,,,,4_1,2_1,9.008549
band1,transition,,,,6_1,4_1,10.855062
band2,level,0,2,4040.714000,,,
band3,level,2,2,3566.098000,,,
band3,level,3,1,6615.288000,,,
band3,transition,,,,3_1,2_2,5.578241
interband,transition,,,,2_2,0_1,0.902726
interband,transition,,,,2_2,2_1,6.851161
interband,transition,,,,0_2,2_2,28.699902
interband,transition,,,,0_2,2_1,0.047845
