band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,778.361000,,,
band1,level,4,1,1602.917000,,,
band1,level,6,1,2515.702000,,,
band1,transition,,,,2_1,0_1,22.959590
band1,transition,,,,4_1,2_1,49.641707
band1,transition,,,,6_1,4_1,75.272977
band2,level,0,2,1438.227000,,,
band2,level,2,3,2421.201000,,,
band2,level,4,4,3339.880000,,,
band2,level,6,4,4250.346000,,,
band2,transition,,,,2_3,0_2,26.689466
band2,transition,,,,4_4,2_3,57.892535
band2,transition,,,,6_4,4_4,96.862575
band3,level,2,2,1626.617000,,,
band3,level,3,1,2192.837000,,,
band3,level,4,2,2477.638000,,,
band3,level,5,1,3042.778000,,,
band3,level,6,2,3405.067000,,,
band3,transition,,,,3_1,2_2,65.144233
band3,transition,,,,4_2,2_2,44.060583
band3,transition,,,,5_1,4_2,26.751907
band3,transition,,,,6_2,4_2,77.260060
band3,transition,,,,4_2,3_1,1.379148
band3,transition,,,,6_2,5_1,0.001366
band3,transition,,,,5_1,3_1,58.022718
interband,transition,,,,2_2,0_1,3.909965
interband,transition,,,,2_2,2_1,47.644648
interband,transition,,,,2_2,0_2,4.513550
interband,transition,,,,0_2,2_1,52.008811
