band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,491.621000,,,
band1,level,4,1,1155.715000,,,
band1,level,6,1,1957.092000,,,
band1,transition,,,,2_1,0_1,55.275857
band1,transition,,,,4_1,2_1,89.528095
band1,transition,,,,6_1,4_1,116.809831
band2,level,0,2,1494.899000,,,
band2,level,2,3,2170.593000,,,
band2,level,4,4,2963.826000,,,
band2,level,6,4,3801.110000,,,
band2,transition,,,,2_3,0_2,59.394206
band2,transition,,,,4_4,2_3,95.969495
band2,transition,,,,6_4,4_4,133.153136
band3,level,2,2,1064.108000,,,
band3,level,3,1,1739.003000,,,
band3,level,4,2,1811.357000,,,
band3,level,5,1,2579.148000,,,
band3,level,6,2,2684.986000,,,
band3,transition,,,,3_1,2_2,91.480422
band3,transition,,,,4_2,2_2,58.228806
band3,transition,,,,5_1,4_2,38.997589
band3,transition,,,,6_2,4_2,93.197446
band3,transition,,,,4_2,3_1,4.815589
band3,transition,,,,6_2,5_1,3.446887
band3,transition,,,,5_1,3_1,75.175660
interband,transition,,,,2_2,0_1,0.246387
interband,transition,,,,2_2,2_1,78.038367
interband,transition,,,,0_2,2_2,79.500692
interband,transition,,,,0_2,2_1,6.717405
