band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1370.926000,,,
band1,level,4,1,2636.843000,,,
band1,level,6,1,4188.192000,,,
band1,transition,,,,2_1,0_1,8.162124
band1,transition,,,,4_1,2_1,28.583420
band1,transition,,,,6_1,4_1,46.127950
band2,level,0,2,1688.001000,,,
band2,level,2,2,2653.924000,,,
band2,level,4,3,4035.832000,,,
band2,level,6,3,5960.931000,,,
band2,transition,,,,2_2,0_2,12.687841
band2,transition,,,,4_3,2_2,17.960900
band2,transition,,,,6_3,4_3,25.464491
band3,level,2,3,2885.249000,,,
band3,level,3,1,3379.490000,,,
band3,level,4,2,3925.229000,,,
band3,level,5,1,4581.120000,,,
band3,level,6,2,5400.550000,,,
band3,transition,,,,3_1,2_3,36.436751
band3,transition,,,,4_2,2_3,10.909146
band3,transition,,,,5_1,4_2,33.073756
band3,transition,,,,6_2,4_2,38.146595
band3,transition,,,,4_2,3_1,36.136294
band3,transition,,,,6_2,5_1,19.704592
band3,transition,,,,5_1,3_1,34.981345
interband,transition,,,,2_3,0_1,0.007107
interband,transition,,,,2_3,2_1,1.103624
interband,transition,,,,2_3,0_2,7.013950
interband,transition,,,,0_2,2_1,58.289674
