band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,146.661000,,,
band1,level,4,1,480.704000,,,
band1,level,6,1,991.203000,,,
band1,transition,,,,2_1,0_1,243.798952
band1,transition,,,,4_1,2_1,356.578221
band1,transition,,,,6_1,4_1,407.245711
band2,level,0,2,1048.205000,,,
band2,level,2,2,1213.160000,,,
band2,level,4,2,1565.684000,,,
band2,level,6,2,2097.196000,,,
band2,transition,,,,2_2,0_2,253.213500
band2,transition,,,,4_2,2_2,368.221314
band2,transition,,,,6_2,4_2,414.951407
band3,level,2,3,1482.040000,,,
band3,level,3,1,1688.954000,,,
band3,level,4,3,1914.132000,,,
band3,level,5,1,2218.929000,,,
band3,level,6,3,2516.724000,,,
band3,transition,,,,3_1,2_3,320.891376
band3,transition,,,,4_3,2_3,122.099701
band3,transition,,,,5_1,4_3,167.873859
band3,transition,,,,6_3,4_3,259.089501
band3,transition,,,,4_3,3_1,238.147892
band3,transition,,,,6_3,5_1,129.701373
band3,transition,,,,5_1,3_1,195.699335
interband,transition,,,,2_3,0_1,2.855889
interband,transition,,,,2_3,2_1,4.340490
interband,transition,,,,2_3,0_2,0.028959
interband,transition,,,,0_2,2_1,37.723453
