band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,306.299000,,,
band1,level,4,1,813.490000,,,
band1,level,6,1,1478.882000,,,
band1,transition,,,,2_1,0_1,58.393869
band1,transition,,,,4_1,2_1,92.991247
band1,transition,,,,6_1,4_1,120.622523
band2,level,0,2,1389.270000,,,
band2,level,2,3,1962.028000,,,
band2,level,4,4,2667.807000,,,
band2,level,6,4,3421.368000,,,
band2,transition,,,,2_3,0_2,75.138164
band2,transition,,,,4_4,2_3,106.743745
band2,transition,,,,6_4,4_4,129.940130
band3,level,2,2,984.831000,,,
band3,level,3,1,1463.559000,,,
band3,level,4,2,1550.360000,,,
band3,level,5,1,2139.086000,,,
band3,level,6,2,2215.521000,,,
band3,transition,,,,3_1,2_2,87.762637
band3,transition,,,,4_2,2_2,93.079526
band3,transition,,,,5_1,4_2,31.334177
band3,transition,,,,6_2,4_2,144.924743
band3,transition,,,,4_2,3_1,11.867714
band3,transition,,,,6_2,5_1,3.319582
band3,transition,,,,5_1,3_1,90.543082
interband,transition,,,,2_2,0_1,13.624144
interband,transition,,,,2_2,2_1,66.192473
interband,transition,,,,0_2,2_2,188.025817
interband,transition,,,,0_2,2_1,0.059746
