band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1099.785000,,,
band1,level,4,1,2328.475000,,,
band1,level,6,1,3722.352000,,,
band1,transition,,,,2_1,0_1,15.048824
band1,transition,,,,4_1,2_1,32.406219
band1,transition,,,,6_1,4_1,49.278706
band2,level,0,2,1905.390000,,,
band2,level,2,3,3253.243000,,,
band2,level,4,3,4548.044000,,,
band2,level,6,3,5884.085000,,,
band2,transition,,,,2_3,0_2,17.632881
band2,transition,,,,4_3,2_3,32.233150
band2,transition,,,,6_3,4_3,53.249991
band3,level,2,2,2155.403000,,,
band3,level,3,1,3456.604000,,,
band3,transition,,,,3_1,2_2,28.926082
interband,transition,,,,2_2,0_1,0.021381
interband,transition,,,,2_2,2_1,27.594553
interband,transition,,,,2_2,0_2,2.522215
interband,transition,,,,0_2,2_1,37.809040
