band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1309.171000,,,
band1,level,4,1,2808.735000,,,
band1,level,6,1,4463.458000,,,
band1,transition,,,,2_1,0_1,19.791473
band1,transition,,,,4_1,2_1,39.964407
band1,transition,,,,6_1,4_1,61.916389
band2,level,0,2,2437.449000,,,
band2,level,2,3,3614.592000,,,
band2,level,4,3,5048.167000,,,
band2,level,6,3,6723.759000,,,
band2,transition,,,,2_3,0_2,29.631205
band2,transition,,,,4_3,2_3,51.602265
band2,transition,,,,6_3,4_3,70.793186
band3,level,2,2,2614.354000,,,
band3,level,3,1,4266.463000,,,
band3,transition,,,,3_1,2_2,32.337859
interband,transition,,,,2_2,0_1,0.002935
interband,transition,,,,2_2,2_1,30.544962
interband,transition,,,,2_2,0_2,8.181030
interband,transition,,,,0_2,2_1,40.046482
