band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,410.181000,,,
band1,level,4,1,971.399000,,,
band1,level,6,1,1652.313000,,,
band1,transition,,,,2_1,0_1,73.243159
band1,transition,,,,4_1,2_1,121.488781
band1,transition,,,,6_1,4_1,161.749219
band2,level,0,2,1091.958000,,,
band2,level,2,3,1704.590000,,,
band2,transition,,,,2_3,0_2,66.155328
band3,level,2,2,855.158000,,,
band3,level,3,1,1470.670000,,,
band3,transition,,,,3_1,2_2,103.050419
interband,transition,,,,2_2,0_1,4.799667
interband,transition,,,,2_2,2_1,123.802931
interband,transition,,,,0_2,2_2,143.862187
interband,transition,,,,0_2,2_1,13.444136
