band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1215.723000,,,
band1,level,4,1,2701.840000,,,
band1,level,6,1,4513.865000,,,
band1,transition,,,,2_1,0_1,14.389692
band1,transition,,,,4_1,2_1,27.356946
band1,transition,,,,6_1,4_1,38.676842
band2,level,0,2,1928.608000,,,
band2,level,2,3,3356.154000,,,
band2,level,4,3,5139.239000,,,
band2,level,6,3,7281.568000,,,
band2,transition,,,,2_3,0_2,14.203667
band2,transition,,,,4_3,2_3,18.005768
band2,transition,,,,6_3,4_3,31.895575
band3,level,2,2,2330.086000,,,
band3,level,3,1,3606.968000,,,
band3,level,4,2,4054.551000,,,
band3,level,5,1,5403.508000,,,
band3,level,6,2,6145.433000,,,
band3,transition,,,,3_1,2_2,24.205495
band3,transition,,,,4_2,2_2,16.106172
band3,transition,,,,5_1,4_2,13.029208
band3,transition,,,,6_2,4_2,27.735313
band3,transition,,,,4_2,3_1,9.473744
band3,transition,,,,6_2,5_1,7.081709
band3,transition,,,,5_1,3_1,22.440665
interband,transition,,,,2_2,0_1,0.158373
interband,transition,,,,2_2,2_1,18.712844
interband,transition,,,,2_2,0_2,4.620491
interband,transition,,,,0_2,2_1,24.685488
