band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,459.813000,,,
band1,level,4,1,1200.670000,,,
band1,level,6,1,2165.606000,,,
band1,transition,,,,2_1,0_1,67.198218
band1,transition,,,,4_1,2_1,105.832137
band1,transition,,,,6_1,4_1,132.895932
band2,level,0,2,1784.061000,,,
band2,level,2,3,2280.735000,,,
band2,level,4,4,2970.594000,,,
band2,level,6,3,3715.571000,,,
band2,transition,,,,2_3,0_2,82.059863
band2,transition,,,,4_4,2_3,132.370460
band2,transition,,,,6_3,4_4,125.572319
band3,level,2,2,1137.639000,,,
band3,level,3,1,1668.836000,,,
band3,level,4,2,2034.217000,,,
band3,level,5,1,2634.162000,,,
band3,level,6,2,3087.356000,,,
band3,transition,,,,3_1,2_2,118.836807
band3,transition,,,,4_2,2_2,54.986265
band3,transition,,,,5_1,4_2,56.866499
band3,transition,,,,6_2,4_2,100.149009
band3,transition,,,,4_2,3_1,40.782002
band3,transition,,,,6_2,5_1,20.632635
band3,transition,,,,5_1,3_1,80.905916
interband,transition,,,,2_2,0_1,0.284727
interband,transition,,,,2_2,2_1,47.104635
interband,transition,,,,0_2,2_2,8.343002
interband,transition,,,,0_2,2_1,20.218459
