band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1142.472000,,,
band1,level,4,1,2541.456000,,,
band1,level,6,1,4165.595000,,,
band1,transition,,,,2_1,0_1,13.385670
band1,transition,,,,4_1,2_1,24.452579
band1,transition,,,,6_1,4_1,35.760135
band2,level,0,2,2380.041000,,,
band2,level,2,3,3622.400000,,,
band2,level,4,4,5119.587000,,,
band2,level,6,4,6819.784000,,,
band2,transition,,,,2_3,0_2,18.154370
band2,transition,,,,4_4,2_3,31.908496
band2,transition,,,,6_4,4_4,45.752893
band3,level,2,2,2331.006000,,,
band3,level,3,1,3558.521000,,,
band3,level,4,2,3749.679000,,,
band3,level,5,1,5072.939000,,,
band3,level,6,2,5332.527000,,,
band3,transition,,,,3_1,2_2,26.429534
band3,transition,,,,4_2,2_2,21.157451
band3,transition,,,,5_1,4_2,10.283798
band3,transition,,,,6_2,4_2,37.245478
band3,transition,,,,4_2,3_1,0.006959
band3,transition,,,,6_2,5_1,0.058647
band3,transition,,,,5_1,3_1,26.544124
interband,transition,,,,2_2,0_1,2.586865
interband,transition,,,,2_2,2_1,28.265990
interband,transition,,,,0_2,2_2,2.356510
interband,transition,,,,0_2,2_1,17.557195
