band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1501.083000,,,
band1,level,4,1,3062.904000,,,
band1,level,6,1,4679.476000,,,
band1,transition,,,,2_1,0_1,18.359657
band1,transition,,,,4_1,2_1,37.765941
band1,transition,,,,6_1,4_1,57.147984
band2,level,0,2,2571.268000,,,
band2,level,2,3,3881.372000,,,
band2,level,4,3,5166.901000,,,
band2,level,6,3,6406.015000,,,
band2,transition,,,,2_3,0_2,26.950122
band2,transition,,,,4_3,2_3,53.244198
band2,transition,,,,6_3,4_3,76.388718
band3,level,2,2,2965.730000,,,
band3,level,3,1,4242.629000,,,
band3,level,4,2,4550.069000,,,
band3,level,5,1,5751.240000,,,
band3,level,6,2,6126.931000,,,
band3,transition,,,,3_1,2_2,45.409718
band3,transition,,,,4_2,2_2,26.330460
band3,transition,,,,5_1,4_2,23.156598
band3,transition,,,,6_2,4_2,47.251984
band3,transition,,,,4_2,3_1,7.543836
band3,transition,,,,6_2,5_1,3.997897
band3,transition,,,,5_1,3_1,39.848698
interband,transition,,,,2_2,0_1,0.051031
interband,transition,,,,2_2,2_1,29.396406
interband,transition,,,,2_2,0_2,0.023623
interband,transition,,,,0_2,2_1,38.530984
