band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2004.686000,,,
band1,level,4,1,4963.490000,,,
band1,level,6,1,8891.569000,,,
band1,transition,,,,2_1,0_1,8.057811
band1,transition,,,,4_1,2_1,14.661092
band1,transition,,,,6_1,4_1,19.478970
band2,level,0,2,4567.307000,,,
band2,level,2,3,6918.715000,,,
band2,level,4,3,10198.925000,,,
band2,level,6,3,14595.487000,,,
band2,transition,,,,2_3,0_2,10.471292
band2,transition,,,,4_3,2_3,16.571571
band2,transition,,,,6_3,4_3,20.635471
band3,level,2,2,5268.823000,,,
band3,level,3,1,7525.506000,,,
band3,level,4,2,8544.138000,,,
band3,level,5,1,11171.067000,,,
band3,level,6,2,12339.077000,,,
band3,transition,,,,3_1,2_2,17.433244
band3,transition,,,,4_2,2_2,8.827473
band3,transition,,,,5_1,4_2,8.267404
band3,transition,,,,6_2,4_2,19.495338
band3,transition,,,,4_2,3_1,10.065205
band3,transition,,,,6_2,5_1,6.936192
band3,transition,,,,5_1,3_1,14.555299
interband,transition,,,,2_2,0_1,0.121045
interband,transition,,,,2_2,2_1,4.790231
interband,transition,,,,2_2,0_2,0.026260
interband,transition,,,,0_2,2_1,9.786884
