band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1322.902000,,,
band1,level,4,1,2711.107000,,,
band1,level,6,1,4134.812000,,,
band1,transition,,,,2_1,0_1,15.212539
band1,transition,,,,4_1,2_1,30.803217
band1,transition,,,,6_1,4_1,49.541320
band2,level,0,2,2177.723000,,,
band2,level,2,3,3251.712000,,,
band2,level,4,3,4525.683000,,,
band2,level,6,3,5947.078000,,,
band2,transition,,,,2_3,0_2,24.285433
band2,transition,,,,4_3,2_3,40.095019
band2,transition,,,,6_3,4_3,57.514407
band3,level,2,2,2524.372000,,,
band3,level,3,1,3651.676000,,,
band3,level,4,2,3860.389000,,,
band3,level,5,1,4941.268000,,,
band3,level,6,2,5282.626000,,,
band3,transition,,,,3_1,2_2,36.393320
band3,transition,,,,4_2,2_2,25.278557
band3,transition,,,,5_1,4_2,17.315694
band3,transition,,,,6_2,4_2,46.031755
band3,transition,,,,4_2,3_1,1.676105
band3,transition,,,,6_2,5_1,1.816390
band3,transition,,,,5_1,3_1,37.216020
interband,transition,,,,2_2,0_1,0.242585
interband,transition,,,,2_2,2_1,30.044084
interband,transition,,,,2_2,0_2,1.633790
interband,transition,,,,0_2,2_1,32.163047
