band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,270.870000,,,
band1,level,4,1,755.698000,,,
band1,level,6,1,1426.944000,,,
band1,transition,,,,2_1,0_1,84.464477
band1,transition,,,,4_1,2_1,125.909553
band1,transition,,,,6_1,4_1,149.640302
band2,level,0,2,1401.174000,,,
band2,level,2,3,1816.582000,,,
band2,level,4,4,2416.487000,,,
band2,level,6,4,3109.743000,,,
band2,transition,,,,2_3,0_2,84.350541
band2,transition,,,,4_4,2_3,128.267974
band2,transition,,,,6_4,4_4,18.383962
band3,level,2,2,728.566000,,,
band3,level,3,1,1076.008000,,,
band3,level,4,2,1342.315000,,,
band3,level,5,1,1751.790000,,,
band3,level,6,2,2126.383000,,,
band3,transition,,,,3_1,2_2,137.281721
band3,transition,,,,4_2,2_2,59.621281
band3,transition,,,,5_1,4_2,65.584543
band3,transition,,,,6_2,4_2,105.099412
band3,transition,,,,4_2,3_1,51.496583
band3,transition,,,,6_2,5_1,25.569805
band3,transition,,,,5_1,3_1,88.002520
interband,transition,,,,2_2,0_1,0.553501
interband,transition,,,,2_2,2_1,48.778869
interband,transition,,,,0_2,2_2,48.364782
interband,transition,,,,0_2,2_1,7.913112
