band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,161.950000,,,
band1,level,4,1,478.976000,,,
band1,level,6,1,924.161000,,,
band1,transition,,,,2_1,0_1,166.905253
band1,transition,,,,4_1,2_1,254.750577
band1,transition,,,,6_1,4_1,305.347699
band2,level,0,2,1000.695000,,,
band2,level,2,3,1331.894000,,,
band2,level,4,4,1677.180000,,,
band2,level,6,3,1999.960000,,,
band2,transition,,,,2_3,0_2,141.552811
band2,transition,,,,4_4,2_3,162.971347
band2,transition,,,,6_3,4_4,560.027049
band3,level,2,2,769.328000,,,
band3,level,3,1,1017.546000,,,
band3,level,4,2,1151.251000,,,
band3,level,5,1,1467.742000,,,
band3,level,6,2,1621.569000,,,
band3,transition,,,,3_1,2_2,252.429818
band3,transition,,,,4_2,2_2,125.305170
band3,transition,,,,5_1,4_2,123.455430
band3,transition,,,,6_2,4_2,238.439615
band3,transition,,,,4_2,3_1,163.977791
band3,transition,,,,6_2,5_1,91.636986
band3,transition,,,,5_1,3_1,183.921206
interband,transition,,,,2_2,0_1,3.516954
interband,transition,,,,2_2,2_1,32.730367
interband,transition,,,,0_2,2_2,130.590042
interband,transition,,,,0_2,2_1,26.127855
