band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,237.650000,,,
band1,level,4,1,645.789000,,,
band1,level,6,1,1199.901000,,,
band1,transition,,,,2_1,0_1,117.678400
band1,transition,,,,4_1,2_1,187.514617
band1,transition,,,,6_1,4_1,231.526028
band2,level,0,2,791.039000,,,
band2,level,2,3,1208.080000,,,
band2,level,4,3,1713.169000,,,
band2,level,6,3,2326.457000,,,
band2,transition,,,,2_3,0_2,92.038564
band2,transition,,,,4_3,2_3,168.923388
band2,transition,,,,6_3,4_3,224.324627
band3,level,2,2,743.404000,,,
band3,level,3,1,1189.427000,,,
band3,level,4,2,1254.151000,,,
band3,level,5,1,1804.765000,,,
band3,level,6,2,1869.484000,,,
band3,transition,,,,3_1,2_2,125.556191
band3,transition,,,,4_2,2_2,90.335158
band3,transition,,,,5_1,4_2,51.860067
band3,transition,,,,6_2,4_2,161.077648
band3,transition,,,,4_2,3_1,63.083967
band3,transition,,,,6_2,5_1,42.444709
band3,transition,,,,5_1,3_1,118.300134
interband,transition,,,,2_2,0_1,0.387120
interband,transition,,,,2_2,2_1,47.398862
interband,transition,,,,0_2,2_2,162.667685
interband,transition,,,,0_2,2_1,61.924226
