band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,950.319000,,,
band1,level,4,1,2005.445000,,,
band1,level,6,1,3124.283000,,,
band1,transition,,,,2_1,0_1,25.006405
band1,transition,,,,4_1,2_1,50.600211
band1,transition,,,,6_1,4_1,77.560571
band2,level,0,2,1603.247000,,,
band2,level,2,3,2594.228000,,,
band2,level,4,3,3538.887000,,,
band2,level,6,4,4492.425000,,,
band2,transition,,,,2_3,0_2,30.674311
band2,transition,,,,4_3,2_3,67.781213
band2,transition,,,,6_4,4_3,95.095033
band3,level,2,2,2003.885000,,,
band3,level,3,1,3160.262000,,,
band3,transition,,,,3_1,2_2,46.901548
interband,transition,,,,2_2,0_1,3.445993
interband,transition,,,,2_2,2_1,46.130866
interband,transition,,,,2_2,0_2,3.892701
interband,transition,,,,0_2,2_1,52.135010
