band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,654.371000,,,
band1,level,4,1,1416.665000,,,
band1,level,6,1,2312.197000,,,
band1,transition,,,,2_1,0_1,28.451955
band1,transition,,,,4_1,2_1,52.394551
band1,transition,,,,6_1,4_1,70.461689
band2,level,0,2,1861.067000,,,
band2,level,2,3,2626.972000,,,
band2,level,4,3,3391.655000,,,
band2,level,6,3,4229.788000,,,
band2,transition,,,,2_3,0_2,38.481667
band2,transition,,,,4_3,2_3,72.910871
band2,transition,,,,6_3,4_3,96.954110
band3,level,2,2,2172.132000,,,
band3,level,3,1,2966.503000,,,
band3,level,4,2,3118.881000,,,
band3,level,5,1,3848.723000,,,
band3,level,6,2,4092.388000,,,
band3,transition,,,,3_1,2_2,57.902805
band3,transition,,,,4_2,2_2,32.312906
band3,transition,,,,5_1,4_2,34.349909
band3,transition,,,,6_2,4_2,57.545795
band3,transition,,,,4_2,3_1,28.016770
band3,transition,,,,6_2,5_1,25.213091
band3,transition,,,,5_1,3_1,52.526160
interband,transition,,,,2_2,0_1,0.615222
interband,transition,,,,2_2,2_1,21.099849
interband,transition,,,,2_2,0_2,3.004148
interband,transition,,,,0_2,2_1,40.184092
