band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2751.966000,,,
band1,level,4,1,5892.571000,,,
band1,level,6,1,8376.236000,,,
band1,transition,,,,2_1,0_1,2.694632
band1,transition,,,,4_1,2_1,5.514908
band1,transition,,,,6_1,4_1,4.181405
band2,level,0,2,4937.411000,,,
band2,level,2,3,6813.986000,,,
band2,level,4,3,9033.174000,,,
band2,level,6,3,10215.803000,,,
band2,transition,,,,2_3,0_2,4.802242
band2,transition,,,,4_3,2_3,5.094432
band2,transition,,,,6_3,4_3,8.707043
band3,level,2,2,6282.688000,,,
band3,level,3,1,7749.650000,,,
band3,level,4,2,7788.224000,,,
band3,level,5,1,9650.271000,,,
band3,transition,,,,3_1,2_2,7.008617
band3,transition,,,,4_2,2_2,14.640707
band3,transition,,,,5_1,4_2,1.270684
band3,transition,,,,4_2,3_1,0.469982
band3,transition,,,,5_1,3_1,13.295552
interband,transition,,,,2_2,0_1,0.231164
interband,transition,,,,2_2,2_1,2.383167
interband,transition,,,,2_2,0_2,3.125108
interband,transition,,,,0_2,2_1,5.241734
