band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1527.995000,,,
band1,level,4,1,3979.057000,,,
band1,level,6,1,7381.513000,,,
band1,transition,,,,2_1,0_1,5.287390
band1,transition,,,,4_1,2_1,8.361301
band1,transition,,,,6_1,4_1,10.301944
band2,level,0,2,4960.512000,,,
band2,level,2,3,7850.949000,,,
band2,level,4,4,10809.860000,,,
band2,level,6,4,14617.166000,,,
band2,transition,,,,2_3,0_2,4.107794
band2,transition,,,,4_4,2_3,5.434381
band2,transition,,,,6_4,4_4,10.918437
band3,level,2,2,4020.996000,,,
band3,level,3,1,6417.822000,,,
band3,level,4,2,6789.786000,,,
band3,level,5,1,9701.283000,,,
band3,level,6,2,10308.905000,,,
band3,transition,,,,3_1,2_2,6.743360
band3,transition,,,,4_2,2_2,8.696339
band3,transition,,,,5_1,4_2,2.554955
band3,transition,,,,6_2,4_2,13.370365
band3,transition,,,,4_2,3_1,1.569856
band3,transition,,,,6_2,5_1,0.802065
band3,transition,,,,5_1,3_1,6.932523
interband,transition,,,,2_2,0_1,0.938367
interband,transition,,,,2_2,2_1,5.722740
interband,transition,,,,0_2,2_2,12.945512
interband,transition,,,,0_2,2_1,1.056957
