band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1163.115000,,,
band1,level,4,1,2421.173000,,,
band1,level,6,1,3765.892000,,,
band1,transition,,,,2_1,0_1,13.789172
band1,transition,,,,4_1,2_1,31.211924
band1,transition,,,,6_1,4_1,52.542263
band2,level,0,2,1912.884000,,,
band2,level,2,3,3142.231000,,,
band2,level,4,3,4458.934000,,,
band2,level,6,3,5831.776000,,,
band2,transition,,,,2_3,0_2,19.575140
band2,transition,,,,4_3,2_3,39.139178
band2,transition,,,,6_3,4_3,61.050504
band3,level,2,2,2208.426000,,,
band3,level,3,1,3443.455000,,,
band3,level,4,2,3476.214000,,,
band3,level,5,1,4796.062000,,,
band3,level,6,2,4877.793000,,,
band3,transition,,,,3_1,2_2,30.312467
band3,transition,,,,4_2,2_2,26.253314
band3,transition,,,,5_1,4_2,14.023299
band3,transition,,,,6_2,4_2,45.920949
band3,transition,,,,4_2,3_1,2.598174
band3,transition,,,,6_2,5_1,4.203822
band3,transition,,,,5_1,3_1,35.426195
interband,transition,,,,2_2,0_1,0.106736
interband,transition,,,,2_2,2_1,29.703557
interband,transition,,,,2_2,0_2,4.539335
interband,transition,,,,0_2,2_1,39.830184
