band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1497.679000,,,
band1,level,4,1,2899.394000,,,
band1,level,6,1,4345.616000,,,
band1,transition,,,,2_1,0_1,10.231342
band1,transition,,,,4_1,2_1,27.415689
band1,transition,,,,6_1,4_1,47.456954
band2,level,0,2,1941.271000,,,
band2,level,2,3,3474.617000,,,
band2,level,4,3,4947.108000,,,
band2,level,6,3,6416.293000,,,
band2,transition,,,,2_3,0_2,11.810729
band2,transition,,,,4_3,2_3,30.039646
band2,transition,,,,6_3,4_3,54.360354
band3,level,2,2,2831.441000,,,
band3,level,3,1,4168.364000,,,
band3,level,4,2,4314.687000,,,
band3,level,5,1,5555.926000,,,
band3,level,6,2,5892.355000,,,
band3,transition,,,,3_1,2_2,24.432505
band3,transition,,,,4_2,2_2,22.076058
band3,transition,,,,5_1,4_2,13.891045
band3,transition,,,,6_2,4_2,40.081657
band3,transition,,,,4_2,3_1,5.825381
band3,transition,,,,6_2,5_1,6.665822
band3,transition,,,,5_1,3_1,33.337110
interband,transition,,,,2_2,0_1,0.102207
interband,transition,,,,2_2,2_1,20.710064
interband,transition,,,,2_2,0_2,4.262741
interband,transition,,,,0_2,2_1,44.414292
